"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069264","1.9.13.2.2","6.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069265","1.9.13.2.3","6.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","Life expectancy","Years","308","units ","0","v54069266","1.9.13.3.1","7.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069267","1.9.13.3.2","7.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069268","1.9.13.3.3","8.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","Life expectancy","Years","308","units ","0","v54069269","1.9.14.1.1","5.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069270","1.9.14.1.2","5.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069271","1.9.14.1.3","5.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","Life expectancy","Years","308","units ","0","v54069272","1.9.14.2.1","5.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069273","1.9.14.2.2","4.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069274","1.9.14.2.3","5.3","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","Life expectancy","Years","308","units ","0","v54069275","1.9.14.3.1","5.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069276","1.9.14.3.2","5.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069277","1.9.14.3.3","6.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","Life expectancy","Years","308","units ","0","v54069278","1.10.1.1.1","58.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069279","1.10.1.1.2","58.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069280","1.10.1.1.3","58.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","Life expectancy","Years","308","units ","0","v54069281","1.10.1.2.1","56.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069282","1.10.1.2.2","56.3","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069283","1.10.1.2.3","56.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","Life expectancy","Years","308","units ","0","v54069284","1.10.1.3.1","60.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069285","1.10.1.3.2","60.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069286","1.10.1.3.3","60.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","Life expectancy","Years","308","units ","0","v54069287","1.10.2.1.1","53.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069288","1.10.2.1.2","53.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069289","1.10.2.1.3","53.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","Life expectancy","Years","308","units ","0","v54069290","1.10.2.2.1","51.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069291","1.10.2.2.2","51.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069292","1.10.2.2.3","51.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Females","Life expectancy","Years","308","units ","0","v54069293","1.10.2.3.1","55.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069294","1.10.2.3.2","55.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069295","1.10.2.3.3","55.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Both sexes","Life expectancy","Years","308","units ","0","v54069296","1.10.3.1.1","48.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069297","1.10.3.1.2","48.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069298","1.10.3.1.3","48.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Males","Life expectancy","Years","308","units ","0","v54069299","1.10.3.2.1","46.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069300","1.10.3.2.2","46.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069301","1.10.3.2.3","46.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Females","Life expectancy","Years","308","units ","0","v54069302","1.10.3.3.1","50.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069303","1.10.3.3.2","50.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 35 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069304","1.10.3.3.3","50.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Both sexes","Life expectancy","Years","308","units ","0","v54069305","1.10.4.1.1","43.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069306","1.10.4.1.2","43.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069307","1.10.4.1.3","44.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Males","Life expectancy","Years","308","units ","0","v54069308","1.10.4.2.1","41.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069309","1.10.4.2.2","41.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069310","1.10.4.2.3","42.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Females","Life expectancy","Years","308","units ","0","v54069311","1.10.4.3.1","45.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069312","1.10.4.3.2","45.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 40 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069313","1.10.4.3.3","46.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 45 years","Both sexes","Life expectancy","Years","308","units ","0","v54069314","1.10.5.1.1","39.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 45 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54069315","1.10.5.1.2","39.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 45 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54069316","1.10.5.1.3","39.2","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 45 years","Males","Life expectancy","Years","308","units ","0","v54069317","1.10.5.2.1","37.1","","","","1"
