"REF_DATE","GEO","DGUID","Population group","Age","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Both sexes","Probability of survival","Years","308","units ","0","v54070884","1.9.11.1.1","77.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071682","1.9.11.1.2","76.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072480","1.9.11.1.3","77.3","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Males","Probability of survival","Years","308","units ","0","v54070898","1.9.11.2.1","71.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071696","1.9.11.2.2","70.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072494","1.9.11.2.3","72.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Females","Probability of survival","Years","308","units ","0","v54070912","1.9.11.3.1","82.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071710","1.9.11.3.2","82.2","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 75 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072508","1.9.11.3.3","83.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Both sexes","Probability of survival","Years","308","units ","0","v54070885","1.9.12.1.1","64.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071683","1.9.12.1.2","64.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072481","1.9.12.1.3","65.2","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Males","Probability of survival","Years","308","units ","0","v54070899","1.9.12.2.1","57.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071697","1.9.12.2.2","56.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072495","1.9.12.2.3","57.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Females","Probability of survival","Years","308","units ","0","v54070913","1.9.12.3.1","72.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071711","1.9.12.3.2","72.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 80 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072509","1.9.12.3.3","73.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Both sexes","Probability of survival","Years","308","units ","0","v54070886","1.9.13.1.1","48.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071684","1.9.13.1.2","48.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072482","1.9.13.1.3","49.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Males","Probability of survival","Years","308","units ","0","v54070900","1.9.13.2.1","39.3","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071698","1.9.13.2.2","38.5","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072496","1.9.13.2.3","40.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","Probability of survival","Years","308","units ","0","v54070914","1.9.13.3.1","57.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071712","1.9.13.3.2","57.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 85 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072510","1.9.13.3.3","58.3","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","Probability of survival","Years","308","units ","0","v54070887","1.9.14.1.1","28.6","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071685","1.9.14.1.2","28.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072483","1.9.14.1.3","29.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","Probability of survival","Years","308","units ","0","v54070901","1.9.14.2.1","19.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071699","1.9.14.2.2","18.9","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072497","1.9.14.2.3","20.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","Probability of survival","Years","308","units ","0","v54070915","1.9.14.3.1","37.4","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071713","1.9.14.3.2","36.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - postsecondary diploma","At 90 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072511","1.9.14.3.3","38.1","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","Probability of survival","Years","308","units ","0","v54070916","1.10.1.1.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071714","1.10.1.1.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072512","1.10.1.1.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","Probability of survival","Years","308","units ","0","v54070930","1.10.1.2.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071728","1.10.1.2.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072526","1.10.1.2.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","Probability of survival","Years","308","units ","0","v54070944","1.10.1.3.1","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071742","1.10.1.3.2","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 25 years","Females","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072540","1.10.1.3.3","100.0","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","Probability of survival","Years","308","units ","0","v54070917","1.10.2.1.1","99.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071715","1.10.2.1.2","99.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Both sexes","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072513","1.10.2.1.3","99.8","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","Probability of survival","Years","308","units ","0","v54070931","1.10.2.2.1","99.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","Low 95% confidence interval, life expectancy","Years","308","units ","0","v54071729","1.10.2.2.2","99.7","","","","1"
"1991/2006","Canada","2016A000011124","Educational attainment - university degree","At 30 years","Males","High 95% confidence interval, life expectancy","Years","308","units ","0","v54072527","1.10.2.2.3","99.8","","","","1"
